1.4	0	2.5455844122715714	0	1.4696938456699067	0	0	0	0	0	0	0	0	0	0	0
0	6.	0	7.348469228349534	0	3.2863353450309964	0	0	0	0	0	0	0	0	0	0
2.5455844122715714	0	14.2	0	14.549226783578568	0	5.692099788303083	0	0	0	0	0	0	0	0	0
0	7.348469228349534	0	26.	0	24.149534156997728	0	8.694826047713663	0	0	0	0	0	0	0	0
1.4696938456699067	0	14.549226783578568	0	41.4	0	36.149688795340964	0	12.296340919151518	0	0	0	0	0	0	0
0	3.2863353450309964	0	24.149534156997728	0	60.4	0	50.54977744758131	0	16.497272501841024	0	0	0	0	0	0
0	0	5.692099788303083	0	36.149688795340964	0	83.	0	67.34983296193094	0	21.297887219158618	0	0	0	0	0
0	0	0	8.694826047713663	0	50.54977744758131	0	109.2	0	86.54987001723343	0	26.69831455354439	0	0	0	0
0	0	0	0	12.296340919151518	0	67.34983296193094	0	139.	0	108.14989597775858	0	32.698623824252905	0	0	0
0	0	0	0	0	16.497272501841024	0	86.54987001723343	0	172.4	0	132.1499148694391	0	39.29885494515076	0	0
0	0	0	0	0	0	21.297887219158618	0	108.14989597775858	0	209.4	0	158.54992904444958	0	46.49903224799415	0
0	0	0	0	0	0	0	26.69831455354439	0	132.1499148694391	0	250.	0	187.34993995195194	0	54.29917126439408
0	0	0	0	0	0	0	0	32.698623824252905	0	158.54992904444958	0	294.2	0	218.54994852435905	0
0	0	0	0	0	0	0	0	0	39.29885494515076	0	187.34993995195194	0	342.	0	182.59134700198695
0	0	0	0	0	0	0	0	0	0	46.49903224799415	0	218.54994852435905	0	321.4	0
0	0	0	0	0	0	0	0	0	0	0	54.29917126439408	0	182.59134700198695	0	138.
