0.725	0	0.6363961030678927	0	0.36742346141747667	0	0	0	0	0	0	0	0	0	0	0
0	2.625	0	1.8371173070873834	0	0.8215838362577491	0	0	0	0	0	0	0	0	0	0
0.6363961030678927	0	5.425	0	3.637306695894642	0	1.4230249470757708	0	0	0	0	0	0	0	0	0
0	1.8371173070873834	0	9.125	0	6.037383539249432	0	2.173706511928416	0	0	0	0	0	0	0	0
0.36742346141747667	0	3.637306695894642	0	13.725	0	9.037422198835241	0	3.0740852297878796	0	0	0	0	0	0	0
0	0.8215838362577491	0	6.037383539249432	0	19.225	0	12.637444361895328	0	4.124318125460256	0	0	0	0	0	0
0	0	1.4230249470757708	0	9.037422198835241	0	25.625	0	16.837458240482736	0	5.324471804789654	0	0	0	0	0
0	0	0	2.173706511928416	0	12.637444361895328	0	32.925	0	21.637467504308354	0	6.674578638386097	0	0	0	0
0	0	0	0	3.0740852297878796	0	16.837458240482736	0	41.125	0	27.037473994439644	0	8.174655956063226	0	0	0
0	0	0	0	0	4.124318125460256	0	21.637467504308354	0	50.225	0	33.037478717359775	0	9.82471373628769	0	0
0	0	0	0	0	0	5.324471804789654	0	27.037473994439644	0	60.225	0	39.637482261112396	0	11.624758061998538	0
0	0	0	0	0	0	0	6.674578638386097	0	33.037478717359775	0	71.125	0	46.837484987987985	0	13.57479281609852
0	0	0	0	0	0	0	0	8.174655956063226	0	39.637482261112396	0	82.925	0	54.63748713108976	0
0	0	0	0	0	0	0	0	0	9.82471373628769	0	46.837484987987985	0	95.625	0	45.64783675049674
0	0	0	0	0	0	0	0	0	0	11.624758061998538	0	54.63748713108976	0	91.225	0
0	0	0	0	0	0	0	0	0	0	0	13.57479281609852	0	45.64783675049674	0	40.125
