0.8	0	0.848528137423857	0	0.4898979485566356	0	0	0	0	0	0	0	0	0	0	0
0	3.	0	2.449489742783178	0	1.0954451150103321	0	0	0	0	0	0	0	0	0	0
0.848528137423857	0	6.4	0	4.849742261192856	0	1.8973665961010275	0	0	0	0	0	0	0	0	0
0	2.449489742783178	0	11.	0	8.049844718999243	0	2.898275349237888	0	0	0	0	0	0	0	0
0.4898979485566356	0	4.849742261192856	0	16.8	0	12.049896265113654	0	4.09878030638384	0	0	0	0	0	0	0
0	1.0954451150103321	0	8.049844718999243	0	23.8	0	16.849925815860438	0	5.499090833947007	0	0	0	0	0	0
0	0	1.8973665961010275	0	12.049896265113654	0	32.	0	22.44994432064365	0	7.099295739719539	0	0	0	0	0
0	0	0	2.898275349237888	0	16.849925815860438	0	41.4	0	28.84995667241114	0	8.899438184514796	0	0	0	0
0	0	0	0	4.09878030638384	0	22.44994432064365	0	52.	0	36.04996532591952	0	10.89954127475097	0	0	0
0	0	0	0	0	5.499090833947007	0	28.84995667241114	0	63.8	0	44.04997162314637	0	13.099618315050252	0	0
0	0	0	0	0	0	7.099295739719539	0	36.04996532591952	0	76.8	0	52.84997634814986	0	15.49967741599805	0
0	0	0	0	0	0	0	8.899438184514796	0	44.04997162314637	0	91.	0	62.44997998398398	0	18.099723754798028
0	0	0	0	0	0	0	0	10.89954127475097	0	52.84997634814986	0	106.4	0	72.84998284145303	0
0	0	0	0	0	0	0	0	0	13.099618315050252	0	62.44997998398398	0	123.	0	60.863782333995644
0	0	0	0	0	0	0	0	0	0	15.49967741599805	0	72.84998284145303	0	116.8	0
0	0	0	0	0	0	0	0	0	0	0	18.099723754798028	0	60.863782333995644	0	51.
