0.65	0	0.42426406871192845	0	0.2449489742783178	0	0	0	0	0	0	0	0	0	0	0
0	2.25	0	1.224744871391589	0	0.5477225575051661	0	0	0	0	0	0	0	0	0	0
0.42426406871192845	0	4.45	0	2.424871130596428	0	0.9486832980505138	0	0	0	0	0	0	0	0	0
0	1.224744871391589	0	7.25	0	4.024922359499621	0	1.449137674618944	0	0	0	0	0	0	0	0
0.2449489742783178	0	2.424871130596428	0	10.65	0	6.024948132556827	0	2.04939015319192	0	0	0	0	0	0	0
0	0.5477225575051661	0	4.024922359499621	0	14.65	0	8.424962907930219	0	2.7495454169735036	0	0	0	0	0	0
0	0	0.9486832980505138	0	6.024948132556827	0	19.25	0	11.224972160321824	0	3.5496478698597693	0	0	0	0	0
0	0	0	1.449137674618944	0	8.424962907930219	0	24.45	0	14.42497833620557	0	4.449719092257398	0	0	0	0
0	0	0	0	2.04939015319192	0	11.224972160321824	0	30.25	0	18.02498266295976	0	5.449770637375485	0	0	0
0	0	0	0	0	2.7495454169735036	0	14.42497833620557	0	36.65	0	22.024985811573185	0	6.549809157525126	0	0
0	0	0	0	0	0	3.5496478698597693	0	18.02498266295976	0	43.65	0	26.42498817407493	0	7.749838707999025	0
0	0	0	0	0	0	0	4.449719092257398	0	22.024985811573185	0	51.25	0	31.22498999199199	0	9.049861877399014
0	0	0	0	0	0	0	0	5.449770637375485	0	26.42498817407493	0	59.45	0	36.42499142072651	0
0	0	0	0	0	0	0	0	0	6.549809157525126	0	31.22498999199199	0	68.25	0	30.431891166997822
0	0	0	0	0	0	0	0	0	0	7.749838707999025	0	36.42499142072651	0	65.65	0
0	0	0	0	0	0	0	0	0	0	0	9.049861877399014	0	30.431891166997822	0	29.25
