1.175	0	1.9091883092036783	0	1.1022703842524302	0	0	0	0	0	0	0	0	0	0	0
0	4.875	0	5.5113519212621505	0	2.4647515087732472	0	0	0	0	0	0	0	0	0	0
1.9091883092036783	0	11.275	0	10.911920087683926	0	4.2690748412273125	0	0	0	0	0	0	0	0	0
0	5.5113519212621505	0	20.375	0	18.112150617748295	0	6.521119535785248	0	0	0	0	0	0	0	0
1.1022703842524302	0	10.911920087683926	0	32.175	0	27.11226659650572	0	9.222255689363639	0	0	0	0	0	0	0
0	2.4647515087732472	0	18.112150617748295	0	46.675	0	37.91233308568598	0	12.372954376380768	0	0	0	0	0	0
0	0	4.2690748412273125	0	27.11226659650572	0	63.875	0	50.51237472144821	0	15.973415414368963	0	0	0	0	0
0	0	0	6.521119535785248	0	37.91233308568598	0	83.775	0	64.91240251292506	0	20.02373591515829	0	0	0	0
0	0	0	0	9.222255689363639	0	50.51237472144821	0	106.375	0	81.11242198331894	0	24.523967868189683	0	0	0
0	0	0	0	0	12.372954376380768	0	64.91240251292506	0	131.675	0	99.11243615207933	0	29.474141208863067	0	0
0	0	0	0	0	0	15.973415414368963	0	81.11242198331894	0	159.675	0	118.91244678333719	0	34.87427418599562	0
0	0	0	0	0	0	0	20.02373591515829	0	99.11243615207933	0	190.375	0	140.51245496396396	0	40.72437844829556
0	0	0	0	0	0	0	0	24.523967868189683	0	118.91244678333719	0	223.775	0	163.9124613932693	0
0	0	0	0	0	0	0	0	0	29.474141208863067	0	140.51245496396396	0	259.875	0	136.9435102514902
0	0	0	0	0	0	0	0	0	0	34.87427418599562	0	163.9124613932693	0	244.675	0
0	0	0	0	0	0	0	0	0	0	0	40.72437844829556	0	136.9435102514902	0	105.375
