2.15	0	4.666904755831213	0	2.694438717061496	0	0	0	0	0	0	0	0	0	0	0
0	9.75	0	13.472193585307478	0	6.024948132556827	0	0	0	0	0	0	0	0	0	0
4.666904755831213	0	23.95	0	26.67358243656071	0	10.435516278555651	0	0	0	0	0	0	0	0	0
0	13.472193585307478	0	44.75	0	44.274145954495836	0	15.940514420808384	0	0	0	0	0	0	0	0
2.694438717061496	0	26.67358243656071	0	72.15	0	66.2744294581251	0	22.543291685111118	0	0	0	0	0	0	0
0	6.024948132556827	0	44.274145954495836	0	106.15	0	92.6745919872324	0	30.24499958670854	0	0	0	0	0	0
0	0	10.435516278555651	0	66.2744294581251	0	146.75	0	123.47469376354006	0	39.04612656845747	0	0	0	0	0
0	0	0	15.940514420808384	0	92.6745919872324	0	193.95	0	158.67476169826128	0	48.946910014831374	0	0	0	0
0	0	0	0	22.543291685111118	0	123.47469376354006	0	247.75	0	198.2748092925574	0	59.94747701113033	0	0	0
0	0	0	0	0	30.24499958670854	0	158.67476169826128	0	308.15	0	242.27484392730503	0	72.04790073277638	0	0
0	0	0	0	0	0	39.04612656845747	0	198.2748092925574	0	375.15	0	290.6748699148242	0	85.24822578798928	0
0	0	0	0	0	0	0	48.946910014831374	0	242.27484392730503	0	448.75	0	343.47488991191193	0	99.54848065138916
0	0	0	0	0	0	0	0	59.94747701113033	0	290.6748699148242	0	528.95	0	400.6749056279916	0
0	0	0	0	0	0	0	0	0	72.04790073277638	0	343.47488991191193	0	615.75	0	334.75080283697605
0	0	0	0	0	0	0	0	0	0	85.24822578798928	0	400.6749056279916	0	577.15	0
0	0	0	0	0	0	0	0	0	0	0	99.54848065138916	0	334.75080283697605	0	246.75
